scripCode,tickSize,instType,lotSize,companyName,indices,groupName,industry,isinCode,expiry,strike,multiplier,optionType,tradingSymbol
999,1.0,EQ,0,EUROTEX INDUSTRIES & EXPORTS LIMITED,0,NA,Textiles - Spinning - Cotton Blended,INE022C01012,,0.0,0.0,,EUROTEXIND
1001,1.0,YL,0,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED SEC RED NCD 9.40% SR. V,0,NA,NA,INE721A07NX5,,0.0,0.0,,SRTRANSFINYL
1008,5.0,EQ,0,FERTILIZERS & CHEMICALS TRAVANCORE LIMITED,"26002,26007,26037,26076,26081,26082",NA,Fertilisers,INE188A01015,,0.0,0.0,,FACT
1011,5.0,EQ,0,SCHAEFFLER INDIA LIMITED,"26002,26011,26030,26043,26076,26081,26082",NA,Bearings,INE513A01022,,0.0,0.0,,SCHAEFFLER
1023,1.0,EQ,0,FEDERAL BANK LIMITED,"26002,26007,26009,26011,26014,26037,26043,26056,26057,26072,26076,26079,26081,26082",NA,Finance - Banks - Private Sector,INE171A01029,,0.0,0.0,,FEDERALBNK
1030,5.0,EQ,0,AARON INDUSTRIES LIMITED,0,NA,NA,INE721Z01010,,0.0,0.0,,AARON
1038,5.0,EQ,0,FINOLEX CABLES LIMITED,"26002,26011,26036,26043,26080,26081,26082,26083,26084",NA,Cables - Power/Others,INE235A01022,,0.0,0.0,,FINCABLES
1041,5.0,EQ,0,FINOLEX INDUSTRIES LIMITED,"26002,26011,26043,26080,26081,26082,26084",NA,Plastics - Pipes & Fittings,INE183A01024,,0.0,0.0,,FINPIPE
1044,1.0,EQ,0,AXIS BANKING ETF,26048,NA,NA,INF846K01X63,,0.0,0.0,,AXISBNKETF
1053,5.0,EQ,0,UFLEX LIMITED,"26011,26043,26082",NA,Packaging & Containers,INE516A01017,,0.0,0.0,,UFLEX
1073,5.0,EQ,0,FOSECO INDIA LIMITED,"26011,26043",NA,Chemicals - Organic - Others,INE519A01011,,0.0,0.0,,FOSECOIND
1076,5.0,EQ,0,ZENSAR TECHNOLOGIES LTD,"26002,26011,26036,26043,26080,26081,26082,26083",NA,IT Consulting & Software,INE520A01027,,0.0,0.0,,ZENSARTECH
1085,5.0,EQ,0,GABRIEL INDIA LIMITED,26082,NA,Auto Ancl - Shock Absorber,INE524A01029,,0.0,0.0,,GABRIEL
1100,5.0,EQ,0,GARWARE TECHNICAL FIBRES LIMITED,"26011,26043",NA,Textiles - General,INE276A01018,,0.0,0.0,,GARFIBRES
1110,1.0,EQ,0,DANGEE DUMS LIMITED,0,NA,NA,INE688Y01022,,0.0,0.0,,DANGEE
1127,5.0,EQ,0,GHCL LIMITED,"26011,26043,26082",NA,Chemicals - Inorganic - Caustic Soda/Soda Ash,INE539A01019,,0.0,0.0,,GHCL
1134,1.0,EQ,0,APOLLO MICRO SYSTEMS LIMITED,0,NA,Aerospace & Defense,INE713T01028,,0.0,0.0,,APOLLO
1135,1.0,BE,0,G-TEC JAINX EDUCATION LTD,0,NA,NA,INE586X01012,,0.0,0.0,,GTECJAINX
1139,1.0,EQ,0,GIC HOUSING FINANCE LIMITED,"26011,26043",NA,Finance - Housing,INE289B01019,,0.0,0.0,,GICHSGFIN
1142,1.0,EQ,0,GINNI FILAMENTS LIMITED,0,NA,Textiles - Spinning - Cotton Blended,INE424C01010,,0.0,0.0,,GINNIFILA
1143,1.0,EQ,0,NIPPON INDIA ETF NIFTY CPSE BOND PLUS SDL -2024 MATURITY,0,NA,NA,INF204KB18W4,,0.0,0.0,,SDL24BEES
1145,1.0,EQ,0,GUJARAT INDUSTRIES POWER COMPANY LIMITED,"26011,26043",NA,Power - Generation/Distribution,INE162A01010,,0.0,0.0,,GIPCL
1153,5.0,EQ,0,GLAXOSMITHKLINE PHARMACEUTICALS LIMITED,"26002,26011,26043,26076,26081,26082,26088",NA,Pharmaceuticals,INE159A01016,,0.0,0.0,,GLAXO
1164,5.0,EQ,0,NEWGEN SOFTWARE TECHNOLOGIES LIMITED,26082,NA,IT Consulting & Software,INE619B01017,,0.0,0.0,,NEWGEN
1168,5.0,EQ,0,G M BREWERIES LIMITED,0,NA,Beverages & Distilleries,INE075D01018,,0.0,0.0,,GMBREW
1174,5.0,EQ,0,GUJARAT NARMADA VALLEY FERTILIZERS & CHEMICALS LIMITED,"26002,26011,26036,26043,26072,26080,26081,26082,26084",NA,Fertilisers,INE113A01013,,0.0,0.0,,GNFC
1181,5.0,EQ,0,GODFREY PHILLIPS INDIA LIMITED,"26002,26011,26043,26080,26081,26082",NA,Cigarettes & Tobacco Products,INE260B01028,,0.0,0.0,,GODFRYPHLP
1185,5.0,EQ,0,AMBER ENTERPRISES INDIA LIMITED,"26002,26011,26036,26043,26066,26080,26081,26082,26084",NA,Domestic Appliances,INE371P01015,,0.0,0.0,,AMBER
1186,5.0,EQ,0,GLAND PHARMA LIMITED,"26002,26007,26011,26028,26030,26037,26043,26076,26081,26082",NA,Pharmaceuticals,INE068V01023,,0.0,0.0,,GLAND
1190,5.0,EQ,0,FEDERAL-MOGUL GOETZE (INDIA) LIMITED,"26011,26043",NA,Auto Ancl - Engine Parts,INE529A01010,,0.0,0.0,,FMGOETZE
1196,5.0,EQ,0,KANSAI NEROLAC PAINTS LIMITED,"26002,26011,26043,26076,26081,26082",NA,Paints/Varnishes,INE531A01024,,0.0,0.0,,KANSAINER
1200,1.0,EQ,0,MIRAE ASSET NIFTY 100 ESG SECTOR LEADERS ETF,0,NA,NA,INF769K01GS9,,0.0,0.0,,ESG
1214,1.0,EQ,0,DELTA MANUFACTURING LTD,0,NA,Electronics - Equipment/Components,INE393A01011,,0.0,0.0,,DELTAMAGNT
1216,1.0,BE,0,PRAXIS HOME RETAIL LIMITED,0,NA,Retail - Departmental Stores,INE546Y01022,,0.0,0.0,,PRAXIS
1231,5.0,SM,0,SOLEX ENERGY LIMITED,0,NA,NA,INE880Y01017,,0.0,0.0,,SOLEX
1232,5.0,EQ,0,GRASIM INDUSTRIES LIMITED,"20000,26002,26011,26012,26022,26037,26041,26043,26044,26055,26072,26082,26085",NA,Cement,INE047A01021,,0.0,0.0,,GRASIM
1235,1.0,EQ,0,GREAVES COTTON LIMITED,"26011,26043,26082",NA,Engines,INE224A01026,,0.0,0.0,,GREAVESCOT
1247,1.0,EQ,0,GUJARAT STATE FERTILIZERS & CHEMICALS LIMITED,"26002,26011,26043,26080,26081,26082",NA,Fertilisers,INE026A01025,,0.0,0.0,,GSFC
1250,1.0,EQ,0,CASTROL INDIA LIMITED,"26002,26011,26036,26038,26043,26067,26080,26081,26082,26083,26084,26085",NA,Lubricants,INE172A01027,,0.0,0.0,,CASTROLIND
1267,5.0,EQ,0,GUJARAT ALKALIES & CHEMICALS LIMITED,"26011,26043,26082",NA,Chemicals - Inorganic - Caustic Soda/Soda Ash,INE186A01019,,0.0,0.0,,GUJALKALI
1270,5.0,EQ,0,AMBUJA CEMENT LIMITED,"20004,26002,26011,26012,26022,26030,26037,26041,26043,26044,26072,26082,26085",NA,Cement,INE079A01024,,0.0,0.0,,AMBUJACEM
1276,5.0,ST,0,VASA RETAIL & OVERSEAS LTD,0,NA,NA,INE068Z01016,,0.0,0.0,,VASA
1289,1.0,EQ,0,GFL LIMITED,0,NA,Chemicals - Organic - Others,INE538A01037,,0.0,0.0,,GFLLIMITED
1313,1.0,EQ,0,HARRISONS MALAYALAM LIMITED,0,NA,Rubber Processing/Rubber Products,INE544A01019,,0.0,0.0,,HARRMALAYA
1315,5.0,EQ,0,GALAXY SURFACTANTS LIMITED,"26011,26043,26082",NA,Chemicals - Speciality,INE600K01018,,0.0,0.0,,GALAXYSURF
1327,1.0,EQ,0,HCL INFOSYSTEMS LIMITED,0,NA,IT Equipments & Peripherals,INE236A01020,,0.0,0.0,,HCL-INSYS
1333,5.0,EQ,0,HDFC BANK LIMITED,"20000,26002,26009,26011,26012,26029,26037,26039,26043,26044,26057,26058,26072,26082",NA,Finance - Banks - Private Sector,INE040A01034,,0.0,0.0,,HDFCBANK
1334,1.0,BE,0,MARINE ELECTRICALS (INDIA) LIMITED,0,NA,NA,INE01JE01028,,0.0,0.0,,MARINE
1336,5.0,EQ,0,HEG LIMITED,"26002,26011,26043,26080,26081,26082",NA,Electrodes - Graphite,INE545A01016,,0.0,0.0,,HEG
1338,1.0,EQ,0,SOM DISTILLERIES AND BREWERIES,0,NA,Beverages & Distilleries,INE480C01038,,0.0,0.0,,SDBL
1342,1.0,GB,0,SOVEREIGN GOLD BOND SCHEME 2020-21 û SERIES VIII,0,NA,NA,IN0020200286,,0.0,0.0,,SGBN28VIII
1348,5.0,EQ,0,HERO MOTOCORP LIMITED,"20000,26002,26011,26012,26033,26037,26038,26040,26043,26044,26047,26055,26058,26072,26082,26084",NA,Auto - 2 & 3 Wheelers,INE158A01026,,0.0,0.0,,HEROMOTOCO
1360,1.0,EQ,0,HIMATSINGKA SEIDE LIMITED,"26011,26043",NA,Textiles - Synthetic/Silk,INE049A01027,,0.0,0.0,,HIMATSEIDE
1363,5.0,EQ,0,HINDALCO INDUSTRIES LIMITED,"20000,26002,26011,26012,26034,26037,26041,26043,26044,26055,26072,26082,26084",NA,Aluminium,INE038A01020,,0.0,0.0,,HINDALCO
1372,5.0,EQ,0,HINDUSTAN COMPOSITES LIMITED,0,NA,Auto Ancl - Dr. Trans & Steer - Clutch,INE310C01029,,0.0,0.0,,HINDCOMPOS
1375,1.0,EQ,0,HINDUSTAN CONS LTD,26082,NA,Construction / Contracting & Engineering,INE549A01026,,0.0,0.0,,HCC
1380,1.0,N2,0,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED - 8.55% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS. TRANCHE I SERIES II A.,0,NA,NA,INE202E07120,,0.0,0.0,,IREDAN2
1383,1.0,N3,0,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED - 8.55% SECURED  REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS. TRANCHE I SERIES IIIA,0,NA,NA,INE202E07146,,0.0,0.0,,IREDAN3
1391,1.0,N5,0,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED - 8.80% SECURED REDEEMABLE NON-CONVERTIBLE TAX FREE BONDS. TRANCHE I SERIES II B.,0,NA,NA,INE202E07138,,0.0,0.0,,IREDAN5
1393,1.0,N6,0,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED - 8.80% SECURED REDEEMABLE NON-  CONVERTIBLE TAX FREE BONDS. TRANCHE I SERIES III B.,0,NA,NA,INE202E07153,,0.0,0.0,,IREDAN6
1394,5.0,EQ,0,HINDUSTAN UNILEVER LIMITED,"20000,26002,26011,26012,26024,26030,26037,26038,26040,26043,26044,26047,26058,26072,26082",NA,Personal Care,INE030A01027,,0.0,0.0,,HINDUNILVR
1401,1.0,BE,0,SUPREME ENGINEERING LTD,0,NA,NA,INE319Z01021,,0.0,0.0,,SUPREMEENG
1403,1.0,EQ,0,HINDUSTAN OIL EXPLORATION COMPANY LIMITED,"26011,26043,26082",NA,Oil Drilling And Exploration,INE345A01011,,0.0,0.0,,HINDOILEXP
1406,5.0,EQ,0,HINDUSTAN PETROLEUM CORPORATION LIMITED,"26002,26007,26011,26014,26022,26026,26037,26041,26043,26067,26072,26076,26079,26081,26082,26084,26085",NA,Refineries,INE094A01015,,0.0,0.0,,HINDPETRO
1412,5.0,EQ,0,AGI GREENPAC LIMITED,"26011,26043,26082",NA,Packaging & Containers,INE415A01038,,0.0,0.0,,AGI
1417,1.0,BE,0,GLOBAL EDUCATION LIMITED,0,NA,NA,INE291W01029,,0.0,0.0,,GLOBAL
1424,5.0,EQ,0,HINDUSTAN ZINC LIMITED,"26002,26034,26076,26081,26082",NA,Zinc/Zinc Alloys Products,INE267A01025,,0.0,0.0,,HINDZINC
1426,5.0,SM,0,MOHINI HEALTH AND HYGIENE LIMITED,0,NA,NA,INE450S01011,,0.0,0.0,,MHHL
1442,5.0,EQ,0,SANOFI INDIA LTD,"26002,26028,26080,26081,26082,26084,26088",NA,Pharmaceuticals,INE058A01010,,0.0,0.0,,SANOFI
1448,1.0,EQ,0,HLV LIMITED,0,NA,Hotels / Resorts & Restaurants,INE102A01024,,0.0,0.0,,HLVLTD
1455,5.0,EQ,0,HIL LIMITED,"26011,26043",NA,Furniture / Furnishing & Flooring,INE557A01011,,0.0,0.0,,HIL
1467,5.0,EQ,0,AKZO NOBEL INDIA LIMITED,"26011,26043",NA,Paints/Varnishes,INE133A01011,,0.0,0.0,,AKZOINDIA
1472,1.0,BE,0,ACCURACY SHIPPING LIMITED,0,NA,NA,INE648Z01023,,0.0,0.0,,ACCURACY
1476,1.0,EQ,0,IDBI BANK LIMITED,"26002,26007,26011,26037,26043,26076,26081,26082",NA,Finance - Banks - Public Sector,INE008A01015,,0.0,0.0,,IDBI
1480,1.0,EQ,0,RUDRABHISHEK ENTERPRISES LIMITED,0,NA,NA,INE364Z01019,,0.0,0.0,,REPL
1485,5.0,EQ,0,IFB INDUSTRIES LIMITED,26082,NA,Domestic Appliances,INE559A01017,,0.0,0.0,,IFBIND
1491,1.0,EQ,0,IFCI LIMITED,26082,NA,Finance - Term Lending Institutions,INE039A01010,,0.0,0.0,,IFCI
1494,1.0,EQ,0,RESTAURANT BRANDS ASIA LIMITED,"26002,26011,26043,26080,26081,26082",NA,Hotels / Resorts & Restaurants,INE07T201019,,0.0,0.0,,RBA
1497,1.0,EQ,0,SHIVA MILLS LIMITED,0,NA,Textiles - General,INE644Y01017,,0.0,0.0,,SHIVAMILLS
1507,1.0,EQ,0,MOTILAL OSWAL 5 YEAR G-SEC ETF,26048,NA,NA,INF247L01AK4,,0.0,0.0,,MOGSEC
1508,5.0,EQ,0,ASTER DM HEALTHCARE LIMITED,"26002,26011,26043,26080,26081,26082",NA,Hospitals & Medical Services,INE914M01019,,0.0,0.0,,ASTERDM
1512,5.0,EQ,0,INDIAN HOTELS COMPANY LIMITED,"26002,26007,26011,26014,26022,26037,26040,26043,26072,26076,26079,26081,26082,26085,26089",NA,Hotels / Resorts & Restaurants,INE053A01029,,0.0,0.0,,INDHOTEL
1515,5.0,EQ,0,INDIA CEMENTS LIMITED,"26002,26011,26043,26072,26080,26081,26082,26085",NA,Cement,INE383A01012,,0.0,0.0,,INDIACEM
1521,5.0,EQ,0,INDIA GLYCOLS LIMITED,"26011,26043,26082",NA,Chemicals - Organic - Alcohol Based,INE560A01015,,0.0,0.0,,INDIAGLYCO
1530,5.0,EQ,0,INDIAN HUME PIPE COMPANY LIMITED,0,NA,Cement Products,INE323C01030,,0.0,0.0,,INDIANHUME
1553,1.0,BE,0,RKEC PROJECTS LIMITED,0,NA,NA,INE786W01010,,0.0,0.0,,RKEC
1565,1.0,EQ,0,RAVINDER HEIGHTS LIMITED,0,NA,Construction / Contracting & Engineering,INE09E501017,,0.0,0.0,,RVHL
1570,5.0,EQ,0,GMM PFAUDLER LIMITED,"26002,26011,26043,26080,26081,26082,26085",NA,Engineering - Heavy,INE541A01023,,0.0,0.0,,GMMPFAUDLR
1576,5.0,EQ,0,GILLETTE INDIA LIMITED,"26002,26011,26043,26080,26081,26082",NA,Personal Care,INE322A01010,,0.0,0.0,,GILLETTE
1586,1.0,BE,0,TARC LIMITED,26082,NA,Realty,INE0EK901012,,0.0,0.0,,TARC
1594,5.0,EQ,0,INFOSYS LIMITED,"20000,26002,26008,26011,26012,26029,26037,26038,26043,26044,26047,26055,26058,26072,26082",NA,IT Consulting & Software,INE009A01021,,0.0,0.0,,INFY
1597,5.0,EQ,0,INGERSOLL-RAND INDIA LIMITED,"26011,26043,26082",NA,Compressors,INE177A01018,,0.0,0.0,,INGERRAND
1598,1.0,BE,0,MANGALAM GLOBAL ENT LTD,0,NA,NA,INE0APB01024,,0.0,0.0,,MGEL
1610,1.0,BE,0,GODHA CABCON INSULAT LTD,0,NA,NA,INE925Y01036,,0.0,0.0,,GODHA
1614,5.0,EQ,0,FAIRCHEM ORGANICS LIMITED,0,NA,Chemicals - Organic - Others,INE0DNW01011,,0.0,0.0,,FAIRCHEMOR
1621,5.0,EQ,0,TATA INVESTMENT CORPORATION LT,"26002,26036,26080,26081,26082",NA,Finance & Investments,INE672A01018,,0.0,0.0,,TATAINVEST
1624,1.0,EQ,0,INDIAN OIL CORPORATION LIMITED,"20004,26002,26011,26012,26022,26025,26026,26037,26038,26041,26043,26067,26072,26082,26085",NA,Refineries,INE242A01010,,0.0,0.0,,IOC
1627,5.0,EQ,0,LINDE INDIA LIMITED,"26002,26011,26030,26043,26076,26081,26082",NA,Industrial Gases,INE473A01011,,0.0,0.0,,LINDEINDIA
1628,5.0,EQ,0,MRS. BECTORS FOOD SPECIALITIES LIMITED,"26011,26043,26082",NA,Food Processing & Packaging,INE495P01012,,0.0,0.0,,BECTORFOOD
1630,5.0,EQ,0,ION EXCHANGE (INDIA) LTD,"26011,26043,26082",NA,Engineering - General,INE570A01022,,0.0,0.0,,IONEXCHANG
1633,5.0,EQ,0,IPCA LABORATORIES LTD,"26002,26007,26011,26028,26037,26043,26068,26072,26076,26081,26082,26084,26088",NA,Pharmaceuticals,INE571A01038,,0.0,0.0,,IPCALAB
1660,5.0,EQ,0,ITC LIMITED,"20000,26002,26011,26012,26024,26037,26038,26040,26043,26044,26047,26055,26058,26072,26082",NA,Cigarettes & Tobacco Products,INE154A01025,,0.0,0.0,,ITC
1663,5.0,EQ,0,AGRO TECH FOODS LIMITED,0,NA,Edible Oils & Solvent Extraction,INE209A01019,,0.0,0.0,,ATFL
1672,5.0,EQ,0,H.G. INFRA ENGINEERING LIMITED,"26011,26043,26082",NA,Construction / Contracting & Engineering,INE926X01010,,0.0,0.0,,HGINFRA
1675,5.0,EQ,0,ITI LIMITED,"26002,26011,26036,26043,26080,26081,26082",NA,Telecom Equipments & Accessories,INE248A01017,,0.0,0.0,,ITI
1708,1.0,EQ,0,JAY BHARAT MARUTI LTD,0,NA,Auto Ancl - Others,INE571B01036,,0.0,0.0,,JAYBARMARU
1717,1.0,EQ,0,JAYPEE HOTELS LTD,0,NA,NA,INE851A01018,,0.0,0.0,,JPHOT
1720,1.0,EQ,0,JAYSHREE TEA & INDUSTRIES LTD,0,NA,Tea & Coffee,INE364A01020,,0.0,0.0,,JAYSREETEA
1726,5.0,EQ,0,J B CHEMICALS AND PHARMA,"26002,26011,26028,26030,26036,26043,26080,26081,26082,26084,26088",NA,Pharmaceuticals,INE572A01036,,0.0,0.0,,JBCHEPHARM
1756,5.0,EQ,0,JINDAL POLY FILMS LIMITED,"26011,26043",NA,Packaging & Containers,INE197D01010,,0.0,0.0,,JINDALPOLY
1758,1.0,N3,0,NATIONAL HOUSING BANK 8.68% SECURED  REDEEMABLE NONCONVERTIBLE DEBENTURE TAX FREE BONDSTRANCHE II SERIES 2 A,0,NA,NA,INE557F07157,,0.0,0.0,,NHBTF2023N3
1761,1.0,N4,0,NATIONAL HOUSING BANK 8.65% SECURED  REDEEMABLE NON-CONVERTIBLE DEBENTURES TAX FREE BONDS TRANCHE II SERIES 3 A,0,NA,NA,INE557F07165,,0.0,0.0,,NHBTF2023N4
1765,1.0,N6,0,NATIONAL HOUSING BANK 8.93%  SECURED REDEEMABLE NON-CONVERTIBLE DEBENTURES TAX FREE BONDS TRANCHE II SERIES2B,0,NA,NA,INE557F07181,,0.0,0.0,,NHBTF2023N6
1767,1.0,N7,0,NATIONAL HOUSING BANK 8.90% SECURED REDEEMABLE NON-CONVERTIBLE DEBENTURES TAX FREE BONDS TRANCHE II SERIES 3 B,0,NA,NA,INE557F07199,,0.0,0.0,,NHBTF2023N7
1782,1.0,EQ,0,KANPUR PLASTIPACK LIMITED,0,NA,Packaging & Containers,INE694E01014,,0.0,0.0,,KANPRPLA
1797,5.0,EQ,0,ANTONY WASTE HANDLING CELL LIMITED,"26011,26043",NA,Waste Management,INE01BK01022,,0.0,0.0,,AWHCL
1802,1.0,EQ,0,JYOTI STRUCTURES LTD,0,NA,Power - Transmission/Equipment,INE197A01024,,0.0,0.0,,JYOTISTRUC
1805,5.0,EQ,0,KABRA EXTRUSION TECHNIK LTD,"26011,26043",NA,Engineering - Heavy,INE900B01029,,0.0,0.0,,KABRAEXTRU
1808,5.0,EQ,0,KAJARIA CERAMICS LTD,"26002,26011,26043,26066,26076,26081,26082",NA,Ceramics/Tiles/Sanitaryware,INE217B01036,,0.0,0.0,,KAJARIACER
1811,1.0,EQ,0,KAKATIYA CEMENTS SUGAR & INDUS,0,NA,Cement,INE437B01014,,0.0,0.0,,KAKATCEM
1814,5.0,EQ,0,KALPATARU PROJECTS INTERNATIONAL LIMITED,"26002,26011,26043,26080,26081,26082,26085",NA,Power - Transmission/Equipment,INE220B01022,,0.0,0.0,,KPIL
1826,1.0,EQ,0,KAMAT HOTELS (I) LTD,0,NA,Hotels / Resorts & Restaurants,INE967C01018,,0.0,0.0,,KAMATHOTEL
1835,1.0,EQ,0,KANORIA CHEMICALS & INDUST LTD,0,NA,Chemicals - Organic - Alcohol Based,INE138C01024,,0.0,0.0,,KANORICHEM
1838,1.0,EQ,0,KARUR VYSYA BANK LTD,"26002,26011,26036,26043,26080,26081,26082,26083",NA,Finance - Banks - Private Sector,INE036D01028,,0.0,0.0,,KARURVYSYA
1841,1.0,EQ,0,KCP LTD,0,NA,Cement,INE805C01028,,0.0,0.0,,KCP
1859,1.0,EQ,0,KESORAM INDUSTRIES LTD,26082,NA,Cement,INE087A01019,,0.0,0.0,,KESORAMIND
1879,5.0,EQ,0,CARYSIL LIMITED,"26011,26043",NA,Ceramics/Tiles/Sanitaryware,INE482D01024,,0.0,0.0,,CARYSIL
1901,5.0,EQ,0,CUMMINS INDIA LIMITED,"26002,26007,26011,26014,26022,26030,26037,26038,26043,26072,26076,26077,26079,26081,26082,26084,26085",NA,Engines,INE298A01020,,0.0,0.0,,CUMMINSIND
1919,5.0,EQ,0,KOPRAN LTD,0,NA,Pharmaceuticals,INE082A01010,,0.0,0.0,,KOPRAN
1920,1.0,GB,0,2.50%GOLDBONDS2029SR-IX,0,NA,NA,IN0020200377,,0.0,0.0,,SGBJAN29IX
1922,5.0,EQ,0,KOTAK MAHINDRA BANK LIMITED,"20000,26002,26009,26011,26012,26029,26037,26039,26043,26044,26057,26072,26082",NA,Finance - Banks - Private Sector,INE237A01028,,0.0,0.0,,KOTAKBANK
1923,5.0,EQ,0,WEALTH FIRST PORTFOLIO MANAGERS LTD,0,NA,NA,INE658T01017,,0.0,0.0,,WEALTH
1927,1.0,EQ,0,DSP NIFTY 1D RATE LIQUID ETF,"26011,26043,26048",NA,NA,INF740KA1EU7,,0.0,0.0,,LIQUIDETF
1949,5.0,EQ,0,KSB LTD,"26002,26011,26043,26080,26081,26082",NA,Pumps,INE999A01023,,0.0,0.0,,KSB
1964,5.0,EQ,0,TRENT LIMITED,"20004,26002,26011,26012,26037,26040,26043,26072,26077,26082,26089",NA,Retail - Apparel/Accessories,INE849A01020,,0.0,0.0,,TRENT
1979,5.0,EQ,0,LAKSHMI MACHINE WORKS LIMITED,"26011,26043",NA,Engineering - Heavy,INE269B01029,,0.0,0.0,,LAXMIMACH
1991,1.0,NC,0,"INDIAN RAILWAY FINANCE CORPORATION LIMITED 8.63 %(FOR CATEGORY I, II & III) TAX FREE ECURED REDEEMABLE NON CONVERTIBLE BONDS SERIES IIA",0,NA,NA,INE053F07728,,0.0,0.0,,IRFCNC
1994,5.0,EQ,0,LIBERTY SHOES LTD,0,NA,Footwears,INE557B01019,,0.0,0.0,,LIBERTSHOE
1997,5.0,EQ,0,LIC HOUSING FINANCE LTD,"26002,26007,26011,26037,26038,26039,26043,26072,26076,26081,26082",NA,Finance - Housing,INE115A01026,,0.0,0.0,,LICHSGFIN
1999,1.0,NE,0,INDIAN RAILWAY FINANCE CORPORATION LIMITED - 8.88% (FOR CATEGORY IV) TAX FREE SECURED REDEEMABLE NON CONVERTIBLE BONDS - SERIES,0,NA,NA,INE053F07744,,0.0,0.0,,IRFCNE
2003,1.0,GB,0,2.50% JAN29 SERIES X FY 2020-21,0,NA,NA,IN0020200385,,0.0,0.0,,SGBJAN29X
2007,1.0,BE,0,AHLADA ENGINEERS LIMITED,0,NA,NA,INE00PV01013,,0.0,0.0,,AHLADA
2018,5.0,EQ,0,LUMAX INDUSTRIES LTD,"26011,26043",NA,Auto Ancl - Equipment Lamp,INE162B01018,,0.0,0.0,,LUMAXIND
2028,1.0,EQ,0,LYKA LABS LTD,0,NA,Pharmaceuticals,INE933A01014,,0.0,0.0,,LYKALABS
2029,1.0,EQ,0,INDIAN RAILWAY FINANCE CORPORATION LIMITED,"20004,26002,26012,26037,26038,26077,26082",NA,Finance - Term Lending Institutions,INE053F01010,,0.0,0.0,,IRFC
2031,5.0,EQ,0,MAHINDRA & MAHINDRA LTD,"20000,26002,26011,26012,26033,26037,26040,26043,26044,26072,26082,26084",NA,Auto - Cars & Jeeps,INE101A01026,,0.0,0.0,,M&M
2043,5.0,EQ,0,RAMCO CEMENTS LIMITED,"26002,26011,26043,26072,26076,26081,26082,26085",NA,Cement,INE331A01037,,0.0,0.0,,RAMCOCEM
2048,5.0,EQ,0,INDIGO PAINTS LIMITED,"26002,26011,26043,26080,26081,26082",NA,Paints/Varnishes,INE09VQ01012,,0.0,0.0,,INDIGOPNTS
2049,5.0,EQ,0,CHENNAI PETROLEUM LTD,"26002,26011,26043,26080,26081,26082",NA,Refineries,INE178A01016,,0.0,0.0,,CHENNPETRO
2056,5.0,EQ,0,HOME FIRST FINANCE COMPANY INDIA LIMITED,"26002,26011,26043,26080,26081,26082",NA,Finance - Housing,INE481N01025,,0.0,0.0,,HOMEFIRST
2073,5.0,EQ,0,VARDHMAN TEXTILES LIMITED,"26002,26011,26043,26080,26081,26082,26085",NA,Textiles - Spinning - Cotton Blended,INE825A01020,,0.0,0.0,,VTL
2085,5.0,EQ,0,MAHARASHTRA SCOOTERS LTD,"26011,26043",NA,Finance & Investments,INE288A01013,,0.0,0.0,,MAHSCOOTER
2088,5.0,EQ,0,MAHARASHTRA SEAMLESS LTD,"26002,26011,26043,26080,26081,26082",NA,Steel - Seamless Tubes,INE271B01025,,0.0,0.0,,MAHSEAMLES
2106,5.0,EQ,0,MANGALAM CEMENT LTD,0,NA,Cement,INE347A01017,,0.0,0.0,,MANGLMCEM
2107,5.0,EQ,0,STOVE KRAFT LIMITED,"26011,26043",NA,Domestic Appliances,INE00IN01015,,0.0,0.0,,STOVEKRAFT
2112,1.0,EQ,0,MARAL OVERSEAS LTD,0,NA,Textiles - Spinning - Cotton Blended,INE882A01013,,0.0,0.0,,MARALOVER
2124,5.0,EQ,0,MASTEK LTD,"26002,26011,26043,26080,26081,26082",NA,IT Consulting & Software,INE759A01021,,0.0,0.0,,MASTEK
2132,5.0,SM,0,MARVEL DECOR LIMITED,0,NA,NA,INE575Z01010,,0.0,0.0,,MDL
2142,5.0,EQ,0,MAX FINANCIAL SERVICES LIMITED,"26002,26007,26011,26014,26037,26043,26072,26076,26081,26082",NA,Finance - Life Insurance,INE180A01020,,0.0,0.0,,MFSL
2144,5.0,EQ,0,BHARAT DYNAMICS LIMITED,"26002,26007,26037,26076,26077,26081,26082",NA,Aerospace & Defense,INE171Z01026,,0.0,0.0,,BDL
2168,1.0,EQ,0,RAJNANDINI METAL LIMITED,0,NA,NA,INE00KV01022,,0.0,0.0,,RAJMET
2176,1.0,EQ,0,AKG EXIM LIMITED,0,NA,NA,INE00Y801016,,0.0,0.0,,AKG
2181,5.0,EQ,0,BOSCH LIMITED,"20004,26002,26011,26012,26030,26033,26037,26043,26058,26072,26082",NA,Auto Ancl - Engine Parts,INE323A01026,,0.0,0.0,,BOSCHLTD
